window_start	window_end	window_mid	n_snps	median_chisq	median_OR	median_prop_1111_obs	median_prop_0000_obs	median_prop_1111_exp	median_prop_0000_exp	mean_n_samples	population	subset
1145031	1155030	1150030.5	98	41.392525058663566	0	0	1	0.996005996001	1.0000000000000036e-12	59.19387755102041	LI12	LI
1150031	1160030	1155030.5	97	46.79448334188598	0	0	1	0.996005996001	1.0000000000000036e-12	57.79381443298969	LI12	LI
1155031	1165030	1160030.5	98	64.9771590805644	NA	0	1	0.996005996001	1.0000000000000036e-12	59.33673469387755	LI12	LI
1160031	1170030	1165030.5	109	55.87025471867544	0	0	1	0.996005996001	1.0000000000000036e-12	61.091743119266056	LI12	LI
1165031	1175030	1170030.5	123	53.869411333732515	0	0	1	0.996005996001	1.0000000000000036e-12	60.983739837398375	LI12	LI
1170031	1180030	1175030.5	108	56.973990985080434	NA	0	1	0.996005996001	1.0000000000000036e-12	60.56481481481482	LI12	LI
1175031	1185030	1180030.5	85	57.97443423520849	NA	0	1	0.996005996001	1.0000000000000036e-12	61.917647058823526	LI12	LI
1180031	1190030	1185030.5	59	57.97443423520849	NA	0	1	0.996005996001	1.0000000000000036e-12	61.559322033898304	LI12	LI
1185031	1195030	1190030.5	62	59.51870654296875	0	0	1	0.996005996001	1.0000000000000036e-12	58.37096774193548	LI12	LI
1190031	1200030	1195030.5	90	49.740914306640626	0	0	1	0.996005996001	1.0000000000000036e-12	59.24444444444445	LI12	LI
1195031	1205030	1200030.5	110	39.9631220703125	NA	0	1	0.996005996001	1.0000000000000036e-12	61.945454545454545	LI12	LI
1200031	1210030	1205030.5	132	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	62.13636363636363	LI12	LI
1205031	1215030	1210030.5	113	53.97256396700198	NA	0	1	0.996005996001	1.0000000000000036e-12	62.07079646017699	LI12	LI
1210031	1220030	1215030.5	72	61.75844135948637	0	0	1	0.996005996001	1.0000000000000036e-12	62.31944444444444	LI12	LI
1215031	1225030	1220030.5	81	60.573559998273424	0	0	1	0.996005996001	1.0000000000000036e-12	62.382716049382715	LI12	LI
1220031	1230030	1225030.5	103	55.958119984618435	0	0	1	0.996005996001	1.0000000000000036e-12	62.28155339805825	LI12	LI
1225031	1235030	1230030.5	89	58.242159906577925	0	0	1	0.996005996001	1.0000000000000036e-12	61.80898876404494	LI12	LI
1230031	1240030	1235030.5	89	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	62.60674157303371	LI12	LI
1235031	1245030	1240030.5	111	57.97416413025689	NA	0	1	0.996005996001	1.0000000000000036e-12	62.6036036036036	LI12	LI
1240031	1250030	1245030.5	128	57.97416413025689	NA	0	1	0.996005996001	1.0000000000000036e-12	61.40625	LI12	LI
1245031	1255030	1250030.5	121	53.46826171875001	0	0	1	0.996005996001	1.0000000000000036e-12	61.49586776859504	LI12	LI
1250031	1260030	1255030.5	131	47.32234226000668	0	0	1	0.996005996001	1.0000000000000036e-12	62.14503816793893	LI12	LI
1255031	1265030	1260030.5	110	756.1287814626883	0	0	1	0.996005996001	1.0000000000000036e-12	62.77272727272727	LI12	LI
1260031	1270030	1265030.5	110	1623.7064058946069	0	0	1	0.996005996001	1.0000000000000036e-12	63.518181818181816	LI12	LI
1265031	1275030	1270030.5	144	1623.7064058946069	0	0	1	0.996005996001	1.0000000000000036e-12	62.61805555555556	LI12	LI
1270031	1280030	1275030.5	138	54.674326600901715	0	0	1	0.996005996001	1.0000000000000036e-12	62.492753623188406	LI12	LI
1275031	1285030	1280030.5	134	64.38149476558944	0	0	1	0.996005996001	1.0000000000000036e-12	61.656716417910445	LI12	LI
1280031	1290030	1285030.5	100	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	60.46	LI12	LI
1285031	1295030	1290030.5	82	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	61.58536585365854	LI12	LI
1290031	1300030	1295030.5	104	44.96715843621399	NA	0	1	0.996005996001	1.0000000000000036e-12	61.78846153846154	LI12	LI
1295031	1305030	1300030.5	99	44.96715843621399	NA	0	1	0.996005996001	1.0000000000000036e-12	61.73737373737374	LI12	LI
1300031	1310030	1305030.5	83	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	62.626506024096386	LI12	LI
1305031	1315030	1310030.5	71	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	63.29577464788732	LI12	LI
1310031	1320030	1315030.5	66	51.11199256266716	2.326663258098713e-5	0	1	0.996005996001	1.0000000000000036e-12	62.78787878787879	LI12	LI
1315031	1325030	1320030.5	94	51.11199256266716	2.326663258098713e-5	0	1	0.996005996001	1.0000000000000036e-12	62.638297872340424	LI12	LI
1320031	1330030	1325030.5	105	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	62.97142857142857	LI12	LI
1325031	1335030	1330030.5	93	47.28947444230103	2.147634595383877e-5	0	1	0.996005996001	1.0000000000000036e-12	62.215053763440864	LI12	LI
1330031	1340030	1335030.5	79	44.07392426138499	2.147634595383877e-5	0	1	0.996005996001	1.0000000000000036e-12	61.08860759493671	LI12	LI
1335031	1345030	1340030.5	93	45.37077504023447	NA	0	1	0.996005996001	1.0000000000000036e-12	60.12903225806452	LI12	LI
1340031	1350030	1345030.5	102	55.929620905281794	NA	0	1	0.996005996001	1.0000000000000036e-12	60.8235294117647	LI12	LI
1345031	1355030	1350030.5	68	61.475871782764926	NA	0	1	0.996005996001	1.0000000000000036e-12	62.69117647058823	LI12	LI
1350031	1360030	1355030.5	55	62.47624184016777	NA	0	1	0.996005996001	1.0000000000000036e-12	63.85454545454545	LI12	LI
1355031	1365030	1360030.5	79	54.86333977547101	0	0	1	0.996005996001	1.0000000000000036e-12	62.40506329113924	LI12	LI
1360031	1370030	1365030.5	72	45.74987362557276	0	0	1	0.996005996001	1.0000000000000036e-12	61.5	LI12	LI
1365031	1375030	1370030.5	54	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	63.074074074074076	LI12	LI
1370031	1380030	1375030.5	77	36.82765716870147	0	0	1	0.996005996001	1.0000000000000036e-12	59.81818181818182	LI12	LI
1375031	1385030	1380030.5	104	50.97097128932312	0	0	1	0.996005996001	1.0000000000000036e-12	59.55769230769231	LI12	LI
1380031	1390030	1385030.5	105	59.03912295083961	0	0	1	0.996005996001	1.0000000000000036e-12	61.819047619047616	LI12	LI
1385031	1395030	1390030.5	101	61.97606581056358	2.373686937966777e-6	0	1	0.996005996001	1.0000000000000036e-12	62.277227722772274	LI12	LI
1390031	1400030	1395030.5	109	57.914976024632544	1.1868434689833885e-6	0	1	0.996005996001	1.0000000000000036e-12	61.972477064220186	LI12	LI
1395031	1405030	1400030.5	96	52.8286264888549	0	0	1	0.996005996001	1.0000000000000036e-12	62.322916666666664	LI12	LI
1400031	1410030	1405030.5	83	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	62.795180722891565	LI12	LI
1405031	1415030	1410030.5	82	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	62.609756097560975	LI12	LI
1410031	1420030	1415030.5	101	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	62.45544554455446	LI12	LI
1415031	1425030	1420030.5	119	40.68657321425981	0	0	1	0.996005996001	1.0000000000000036e-12	62.11764705882353	LI12	LI
1420031	1430030	1425030.5	115	40.68657321425981	0	0	1	0.996005996001	1.0000000000000036e-12	61.28695652173913	LI12	LI
1425031	1435030	1430030.5	94	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	61.234042553191486	LI12	LI
1430031	1440030	1435030.5	73	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	61.57534246575342	LI12	LI
1435031	1445030	1440030.5	73	50.12951628046609	3.707903593854784e-5	0	1	0.996005996001	1.0000000000000036e-12	61.87671232876713	LI12	LI
1440031	1450030	1445030.5	59	50.12951628046609	3.707903593854784e-5	0	1	0.996005996001	1.0000000000000036e-12	63.16949152542373	LI12	LI
1445031	1455030	1450030.5	61	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	63.14754098360656	LI12	LI
1450031	1460030	1455030.5	88	1392.817945168318	0	0	1	0.996005996001	1.0000000000000036e-12	63.25	LI12	LI
1455031	1465030	1460030.5	106	1392.817945168318	0	0	1	0.996005996001	1.0000000000000036e-12	63.10377358490566	LI12	LI
1460031	1470030	1465030.5	86	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	62.81395348837209	LI12	LI
1465031	1475030	1470030.5	74	63.476612445563994	NA	0	1	0.996005996001	1.0000000000000036e-12	63.486486486486484	LI12	LI
1470031	1480030	1475030.5	78	63.476612445563994	NA	0	1	0.996005996001	1.0000000000000036e-12	62.93589743589744	LI12	LI
1475031	1485030	1480030.5	78	64.9771590805644	NA	0	1	0.996005996001	1.0000000000000036e-12	60.743589743589745	LI12	LI
1480031	1490030	1485030.5	85	64.9771590805644	NA	0	1	0.996005996001	1.0000000000000036e-12	61.4	LI12	LI
1485031	1495030	1490030.5	73	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	62.97260273972603	LI12	LI
1490031	1500030	1495030.5	77	48.969802654506196	NA	0	1	0.996005996001	1.0000000000000036e-12	62.12987012987013	LI12	LI
1495031	1505030	1500030.5	75	48.969802654506196	NA	0	1	0.996005996001	1.0000000000000036e-12	62.36	LI12	LI
1500031	1510030	1505030.5	60	56.94182312928269	NA	0	1	0.996005996001	1.0000000000000036e-12	62.96666666666667	LI12	LI
1505031	1515030	1510030.5	66	59.97527690972221	NA	0	1	0.996005996001	1.0000000000000036e-12	62.878787878787875	LI12	LI
1510031	1520030	1515030.5	70	62.84890207652987	NA	0	1	0.996005996001	1.0000000000000036e-12	62.58571428571429	LI12	LI
1515031	1525030	1520030.5	68	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	59.05882352941177	LI12	LI
31	10030	5030.5	140	12.367968038802912	0	0	1	0.996005996001	1.0000000000000036e-12	11.092857142857143	LI13	LI
5031	15030	10030.5	118	7.8277587890625	0	0	1	0.996005996001	1.0000000000000036e-12	11.652542372881356	LI13	LI
10031	20030	15030.5	124	7.272069713250603	0	0	1	0.996005996001	1.0000000000000036e-12	11.443548387096774	LI13	LI
15031	25030	20030.5	89	8.42798353909465	NA	0	1	0.996005996001	1.0000000000000036e-12	11.876404494382022	LI13	LI
20031	30030	25030.5	77	9.143898019547326	NA	0	1	0.996005996001	1.0000000000000036e-12	12.077922077922079	LI13	LI
25031	35030	30030.5	108	10.690384321247548	NA	0	1	0.996005996001	1.0000000000000036e-12	12.222222222222221	LI13	LI
30031	40030	35030.5	117	10.690384321247548	NA	0	1	0.996005996001	1.0000000000000036e-12	12.222222222222221	LI13	LI
35031	45030	40030.5	78	10.871759954921112	NA	0	1	0.996005996001	1.0000000000000036e-12	11.948717948717949	LI13	LI
40031	50030	45030.5	80	11.811737060546875	411.5226337448563	0	1	0.996005996001	1.0000000000000036e-12	11.7875	LI13	LI
45031	55030	50030.5	108	11.74163818359375	411.5226337448563	0	1	0.996005996001	1.0000000000000036e-12	12.018518518518519	LI13	LI
50031	60030	55030.5	110	7.730033725736021	0	0	1	0.996005996001	1.0000000000000036e-12	12.018181818181818	LI13	LI
55031	65030	60030.5	97	7.730033725736021	0	0	1	0.996005996001	1.0000000000000036e-12	12	LI13	LI
60031	70030	65030.5	96	8.665364583333334	NA	0	1	0.996005996001	1.0000000000000036e-12	12.166666666666666	LI13	LI
65031	75030	70030.5	122	11.74163818359375	NA	0	1	0.996005996001	1.0000000000000036e-12	12.12295081967213	LI13	LI
70031	80030	75030.5	123	11.74163818359375	NA	0	1	0.996005996001	1.0000000000000036e-12	12.170731707317072	LI13	LI
75031	85030	80030.5	90	9.671844169531528	NA	0	1	0.996005996001	1.0000000000000036e-12	12.144444444444444	LI13	LI
80031	90030	85030.5	86	9.432731086659485	411.5226337448563	0	1	0.996005996001	1.0000000000000036e-12	11.86046511627907	LI13	LI
85031	95030	90030.5	106	10.127906942618331	205.76131687242815	0	1	0.996005996001	1.0000000000000036e-12	11.537735849056604	LI13	LI
90031	100030	95030.5	129	10.480870515713931	0	0	1	0.996005996001	1.0000000000000036e-12	11.565891472868216	LI13	LI
95031	105030	100030.5	164	9.56961821888504	411.5226337448563	0	1	0.996005996001	1.0000000000000036e-12	11.713414634146341	LI13	LI
100031	110030	105030.5	134	7.76099537037037	411.5226337448563	0	1	0.996005996001	1.0000000000000036e-12	11.761194029850746	LI13	LI
105031	115030	110030.5	88	7.76099537037037	243	0	1	0.996005996001	1.0000000000000036e-12	12	LI13	LI
110031	120030	115030.5	99	12.890447200728264	3.1891200000000017	0	1	0.996005996001	1.0000000000000036e-12	12.181818181818182	LI13	LI
115031	125030	120030.5	99	12.890447200728264	NA	0	1	0.996005996001	1.0000000000000036e-12	12.191919191919192	LI13	LI
120031	130030	125030.5	67	8.496755555555556	57.665039062499986	0	1	0.996005996001	1.0000000000000036e-12	12.104477611940299	LI13	LI
125031	135030	130030.5	88	8.496755555555556	57.665039062499986	0	1	0.996005996001	1.0000000000000036e-12	12.022727272727273	LI13	LI
130031	140030	135030.5	118	8.10492374344645	243	0	1	0.996005996001	1.0000000000000036e-12	11.796610169491526	LI13	LI
135031	145030	140030.5	96	8.44885211652253	327.26131687242815	0	1	0.996005996001	1.0000000000000036e-12	11.65625	LI13	LI
140031	150030	145030.5	138	7.76099537037037	243	0	1	0.996005996001	1.0000000000000036e-12	11.96376811594203	LI13	LI
145031	155030	150030.5	214	8.44885211652253	243	0	1	0.996005996001	1.0000000000000036e-12	11.61214953271028	LI13	LI
150031	160030	155030.5	199	9.49862160892512	0	0	1	0.996005996001	1.0000000000000036e-12	11.638190954773869	LI13	LI
155031	165030	160030.5	131	8.42798353909465	243	0	1	0.996005996001	1.0000000000000036e-12	12.145038167938932	LI13	LI
160031	170030	165030.5	95	8.44885211652253	NA	0	1	0.996005996001	1.0000000000000036e-12	12.042105263157895	LI13	LI
165031	175030	170030.5	87	9.644497909080565	NA	0	1	0.996005996001	1.0000000000000036e-12	11.735632183908047	LI13	LI
170031	180030	175030.5	81	8.028494485611777	NA	0	1	0.996005996001	1.0000000000000036e-12	11.74074074074074	LI13	LI
175031	185030	180030.5	94	8.028494485611777	NA	0	1	0.996005996001	1.0000000000000036e-12	11.638297872340425	LI13	LI
180031	190030	185030.5	112	10.189109856311045	NA	0	1	0.996005996001	1.0000000000000036e-12	11.732142857142858	LI13	LI
185031	195030	190030.5	101	10.275098410623773	NA	0	1	0.996005996001	1.0000000000000036e-12	12.227722772277227	LI13	LI
190031	200030	195030.5	80	10.083692160623773	NA	0	1	0.996005996001	1.0000000000000036e-12	12.4	LI13	LI
195031	205030	200030.5	113	11.74163818359375	NA	0	1	0.996005996001	1.0000000000000036e-12	12.061946902654867	LI13	LI
200031	210030	205030.5	114	11.74163818359375	NA	0	1	0.996005996001	1.0000000000000036e-12	11.157894736842104	LI13	LI
205031	215030	210030.5	91	10.899515096580565	NA	0	1	0.996005996001	1.0000000000000036e-12	10.978021978021978	LI13	LI
210031	220030	215030.5	103	10.899515096580565	NA	0	1	0.996005996001	1.0000000000000036e-12	12.155339805825243	LI13	LI
215031	225030	220030.5	109	6.914425925925926	0	0	1	0.996005996001	1.0000000000000036e-12	12.1651376146789	LI13	LI
220031	230030	225030.5	84	9.477	0	0	1	0.996005996001	1.0000000000000036e-12	12.035714285714286	LI13	LI
225031	235030	230030.5	51	12.890447200728264	NA	0	1	0.996005996001	1.0000000000000036e-12	12.215686274509803	LI13	LI
230031	240030	235030.5	89	10.720361218069122	NA	0	1	0.996005996001	1.0000000000000036e-12	12.134831460674157	LI13	LI
235031	245030	240030.5	105	9.574172378581885	NA	0	1	0.996005996001	1.0000000000000036e-12	12.142857142857142	LI13	LI
240031	250030	245030.5	100	9.64987174700788	NA	0	1	0.996005996001	1.0000000000000036e-12	12.2	LI13	LI
245031	255030	250030.5	99	10.871759954921112	NA	0	1	0.996005996001	1.0000000000000036e-12	12.191919191919192	LI13	LI
250031	260030	255030.5	98	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	12.408163265306122	LI13	LI
255031	265030	260030.5	104	10.690384321247548	NA	0	1	0.996005996001	1.0000000000000036e-12	12.317307692307692	LI13	LI
260031	270030	265030.5	87	10.690384321247548	NA	0	1	0.996005996001	1.0000000000000036e-12	12.068965517241379	LI13	LI
265031	275030	270030.5	80	9.8598125	NA	0	1	0.996005996001	1.0000000000000036e-12	12.2125	LI13	LI
270031	280030	275030.5	82	10.275098410623773	3125.000000000003	0	1	0.996005996001	1.0000000000000036e-12	12.28048780487805	LI13	LI
275031	285030	280030.5	87	9.240606365305952	1562.5000000000016	0	1	0.996005996001	1.0000000000000036e-12	12	LI13	LI
280031	290030	285030.5	86	7.8277587890625	0	0	1	0.996005996001	1.0000000000000036e-12	11.453488372093023	LI13	LI
285031	295030	290030.5	91	8.44885211652253	NA	0	1	0.996005996001	1.0000000000000036e-12	11.406593406593407	LI13	LI
290031	300030	295030.5	99	8.44885211652253	NA	0	1	0.996005996001	1.0000000000000036e-12	11.606060606060606	LI13	LI
295031	305030	300030.5	142	11.15830573737328	NA	0	1	0.996005996001	1.0000000000000036e-12	11.873239436619718	LI13	LI
300031	310030	305030.5	134	11.015032846147196	NA	0	1	0.996005996001	1.0000000000000036e-12	12.037313432835822	LI13	LI
305031	315030	310030.5	90	10.690384321247548	NA	0	1	0.996005996001	1.0000000000000036e-12	10.777777777777779	LI13	LI
310031	320030	315030.5	131	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	11.13740458015267	LI13	LI
315031	325030	320030.5	121	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	11.727272727272727	LI13	LI
320031	330030	325030.5	92	8.574131384088822	0	0	1	0.996005996001	1.0000000000000036e-12	11.108695652173912	LI13	LI
325031	335030	330030.5	108	8.65150721262209	0	0	1	0.996005996001	1.0000000000000036e-12	11.462962962962964	LI13	LI
330031	340030	335030.5	99	10.720361218069122	NA	0	1	0.996005996001	1.0000000000000036e-12	11.8989898989899	LI13	LI
335031	345030	340030.5	84	6.271102860787172	0	0	1	0.996005996001	1.0000000000000036e-12	11.714285714285714	LI13	LI
340031	350030	345030.5	67	6.583967292274053	0	0	1	0.996005996001	1.0000000000000036e-12	10.477611940298507	LI13	LI
345031	355030	350030.5	34	10.518407212622089	NA	0	1	0.996005996001	1.0000000000000036e-12	8.088235294117647	LI13	LI
350031	360030	355030.5	8	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	4.125	LI13	LI
355031	365030	360030.5	7	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	4.142857142857143	LI13	LI
360031	370030	365030.5	13	5.391989949319187	NA	0	1	0.996005996001	1.0000000000000036e-12	3.6153846153846154	LI13	LI
365031	375030	370030.5	54	5.391989949319187	NA	0	1	0.996005996001	1.0000000000000036e-12	2.8703703703703702	LI13	LI
370031	380030	375030.5	89	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	6.876404494382022	LI13	LI
375031	385030	380030.5	75	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	11.8	LI13	LI
380031	390030	385030.5	67	9.064253606311045	NA	0	1	0.996005996001	1.0000000000000036e-12	12.26865671641791	LI13	LI
385031	395030	390030.5	81	8.65150721262209	3125.000000000003	0	1	0.996005996001	1.0000000000000036e-12	12.333333333333334	LI13	LI
390031	400030	395030.5	81	11.72808837890625	1562.5000000000016	0	1	0.996005996001	1.0000000000000036e-12	12.135802469135802	LI13	LI
395031	405030	400030.5	80	11.72808837890625	0	0	1	0.996005996001	1.0000000000000036e-12	11.925	LI13	LI
400031	410030	405030.5	99	9.671844169531528	NA	0	1	0.996005996001	1.0000000000000036e-12	12.080808080808081	LI13	LI
405031	415030	410030.5	87	6.805575801749272	NA	0	1	0.996005996001	1.0000000000000036e-12	12.011494252873563	LI13	LI
410031	420030	415030.5	67	7.627213959135901	NA	0	1	0.996005996001	1.0000000000000036e-12	11.776119402985074	LI13	LI
415031	425030	420030.5	78	9.8598125	NA	0	1	0.996005996001	1.0000000000000036e-12	11.923076923076923	LI13	LI
420031	430030	425030.5	91	10.189109856311045	NA	0	1	0.996005996001	1.0000000000000036e-12	11.923076923076923	LI13	LI
425031	435030	430030.5	96	10.518407212622089	NA	0	1	0.996005996001	1.0000000000000036e-12	11.78125	LI13	LI
430031	440030	435030.5	96	8.015957042238599	NA	0	1	0.996005996001	1.0000000000000036e-12	11.96875	LI13	LI
435031	445030	440030.5	93	8.015957042238599	525.2187500000001	0	1	0.996005996001	1.0000000000000036e-12	11.795698924731182	LI13	LI
440031	450030	445030.5	80	7.76099537037037	384.10937500000006	0	1	0.996005996001	1.0000000000000036e-12	11.6375	LI13	LI
445031	455030	450030.5	75	8.71641976995095	243	0	1	0.996005996001	1.0000000000000036e-12	12.106666666666667	LI13	LI
450031	460030	455030.5	96	9.8598125	NA	0	1	0.996005996001	1.0000000000000036e-12	12.260416666666666	LI13	LI
455031	465030	460030.5	93	9.8598125	5.3782400000000035	0	1	0.996005996001	1.0000000000000036e-12	11.978494623655914	LI13	LI
460031	470030	465030.5	97	8.44885211652253	5.3782400000000035	0	1	0.996005996001	1.0000000000000036e-12	11.876288659793815	LI13	LI
465031	475030	470030.5	85	8.44885211652253	NA	0	1	0.996005996001	1.0000000000000036e-12	11.964705882352941	LI13	LI
470031	480030	475030.5	61	7.76099537037037	NA	0	1	0.996005996001	1.0000000000000036e-12	12.131147540983607	LI13	LI
